hr,workingday,temp,casual,registered,weathersit_2,weathersit_3,season_2,season_3,season_4
4,0,0.3,0,1,False,True,False,False,True
19,0,0.58,28,187,False,True,False,True,False
18,0,0.7,75,154,False,True,False,True,False
5,1,0.6,1,28,False,True,True,False,False
0,0,0.16,0,24,False,True,False,False,False
11,0,0.26,1,26,False,True,False,False,True
7,1,0.48,34,338,False,True,True,False,False
22,0,0.14,0,13,False,True,False,False,False
5,1,0.62,1,13,False,True,False,True,False
20,1,0.62,1,38,False,True,True,False,False
5,1,0.32,0,10,False,True,True,False,False
6,0,0.16,0,1,False,True,False,False,False
3,0,0.24,0,9,False,True,False,False,False
8,0,0.16,0,15,False,True,False,False,False
16,0,0.36,3,8,False,True,False,False,False
23,0,0.36,3,48,False,True,False,False,True
19,0,0.46,28,105,False,True,True,False,False
1,1,0.56,7,6,False,True,True,False,False
11,0,0.38,7,70,False,True,True,False,False
18,1,0.38,20,218,False,True,True,False,False
4,0,0.3,0,1,False,True,False,False,True
16,0,0.74,155,188,False,True,False,True,False
22,0,0.42,2,22,False,True,True,False,False
7,1,0.22,1,29,False,True,False,False,False
2,0,0.6,5,55,False,True,False,True,False
16,1,0.46,4,84,False,True,False,False,True
15,0,0.6,148,232,False,True,False,True,False
21,0,0.54,10,145,False,True,False,False,True
2,0,0.26,2,24,False,True,False,False,False
1,1,0.58,4,11,False,True,True,False,False
21,1,0.64,6,76,False,True,False,True,False
9,0,0.28,1,19,False,True,False,False,True
17,0,0.46,37,188,False,True,False,False,True
20,0,0.66,31,129,False,True,False,True,False
1,1,0.62,10,5,False,True,True,False,False
20,0,0.16,4,29,False,True,False,False,False
23,0,0.68,25,98,False,True,False,True,False
9,1,0.36,2,44,False,True,True,False,False
14,0,0.66,150,332,False,True,False,True,False
10,0,0.38,11,57,False,True,True,False,False
21,0,0.22,1,33,False,True,False,False,False
20,0,0.42,24,55,False,True,True,False,False
14,0,0.44,12,27,False,True,False,False,False
17,1,0.74,72,711,False,True,False,True,False
0,0,0.24,3,10,False,True,False,False,False
5,1,0.48,1,35,False,True,True,False,False
22,1,0.62,26,115,False,True,True,False,False
1,1,0.46,0,5,False,True,False,False,True
17,0,0.22,13,131,False,True,False,False,False
8,1,0.48,33,502,False,True,True,False,False
1,1,0.36,0,3,False,True,False,False,False
15,0,0.74,179,176,False,True,False,True,False
15,0,0.36,25,200,False,True,False,False,True
0,1,0.62,5,47,False,True,False,False,True
8,0,0.4,0,8,False,True,False,False,False
9,1,0.4,2,147,False,True,False,False,True
13,0,0.2,13,71,False,True,False,False,False
18,1,0.32,8,54,False,True,True,False,False
2,1,0.52,0,1,False,True,False,False,False
16,1,0.62,46,328,False,True,False,False,True
7,1,0.5,16,141,False,True,True,False,False
12,1,0.38,29,51,False,True,True,False,False
18,1,0.66,91,592,False,True,False,True,False
20,1,0.16,0,78,False,True,False,False,False
12,1,0.34,12,117,False,True,True,False,False
2,1,0.34,2,3,False,True,False,False,False
17,0,0.5,1,14,False,True,True,False,False
7,1,0.16,0,52,False,True,False,False,False
16,1,0.46,4,84,False,True,False,False,True
7,0,0.42,6,29,False,True,False,False,True
20,1,0.7,7,80,False,True,False,True,False
15,0,0.22,11,49,False,True,False,False,False
17,1,0.76,78,734,False,True,False,True,False
22,1,0.62,3,26,False,True,False,True,False
2,1,0.38,1,12,False,True,False,False,False
3,1,0.38,1,2,False,True,False,False,True
20,0,0.36,6,102,False,True,False,False,True
14,0,0.64,41,108,False,True,False,True,False
11,1,0.4,6,99,False,True,False,False,False
19,1,0.24,3,158,False,True,False,False,False
0,0,0.64,4,65,False,True,False,True,False
9,0,0.22,15,107,False,True,False,False,False
17,0,0.36,20,209,False,True,False,False,True
12,1,0.32,1,44,False,True,False,False,False
10,1,0.22,2,26,False,True,False,False,False
1,0,0.64,3,55,False,True,False,True,False
0,1,0.2,0,4,False,True,False,False,False
8,1,0.2,0,31,False,True,False,False,False
20,0,0.5,31,163,False,True,False,False,True
16,1,0.44,3,59,False,True,False,False,True
19,1,0.44,5,51,False,True,False,False,False
10,1,0.64,21,101,False,True,False,False,True
19,1,0.62,30,253,False,True,False,True,False
19,1,0.24,3,158,False,True,False,False,False
19,0,0.42,20,85,False,True,False,False,False
9,1,0.7,28,248,False,True,False,True,False
17,0,0.4,35,122,False,True,False,False,True
22,0,0.42,2,22,False,True,True,False,False
16,1,0.46,7,124,False,True,False,False,True
10,1,0.68,30,130,False,True,False,True,False
6,1,0.52,3,62,False,True,True,False,False
7,1,0.6,14,469,False,True,True,False,False
5,0,0.34,1,6,False,True,True,False,False
20,1,0.62,11,149,False,True,False,True,False
3,0,0.24,0,9,False,True,False,False,False
12,0,0.2,5,43,False,True,False,False,False
14,0,0.22,5,50,False,True,False,False,False
11,1,0.22,6,35,False,True,False,False,False
20,1,0.32,2,55,False,True,False,False,False
17,0,0.46,37,188,False,True,False,False,True
10,1,0.54,31,73,False,True,True,False,False
11,1,0.46,7,53,False,True,False,False,True
3,1,0.62,0,2,False,True,False,True,False
16,1,0.26,0,13,False,True,False,False,False
19,0,0.66,52,123,False,True,False,True,False
7,0,0.16,3,10,False,True,False,False,False
2,0,0.34,3,27,False,True,False,False,True
1,1,0.22,1,6,False,True,False,False,False
7,0,0.42,6,30,False,True,False,False,True
22,0,0.36,3,75,False,True,False,False,True
16,1,0.4,5,162,False,True,False,False,False
18,1,0.24,6,20,False,True,False,False,False
23,0,0.52,11,33,False,True,True,False,False
0,1,0.32,1,8,False,True,False,False,False
10,1,0.32,5,52,False,True,False,False,True
12,0,0.72,217,367,False,True,False,True,False
18,0,0.36,1,38,False,True,True,False,False
23,0,0.26,0,28,False,True,False,False,False
23,1,0.62,1,44,False,True,False,False,True
22,1,0.66,6,62,False,True,False,True,False
16,1,0.42,2,40,False,True,False,False,False
18,1,0.52,39,359,False,True,True,False,False
19,0,0.58,28,187,False,True,False,True,False
14,0,0.62,125,191,False,True,True,False,False
14,0,0.64,41,108,False,True,False,True,False
21,1,0.54,9,74,False,True,False,False,True
23,0,0.46,3,25,False,True,False,False,True
21,0,0.54,10,145,False,True,False,False,True
15,1,0.46,19,88,False,True,False,False,False
19,0,0.18,2,58,False,True,False,False,False
13,1,0.82,39,119,False,True,False,True,False
1,0,0.62,14,78,False,True,False,True,False
21,0,0.5,20,82,False,True,True,False,False
8,0,0.2,0,10,False,True,False,False,False
19,1,0.62,38,470,False,True,False,False,True
11,1,0.54,18,102,False,True,False,False,True
2,0,0.3,1,16,False,True,False,False,True
15,1,0.44,2,32,False,True,False,False,True
14,1,0.44,0,12,False,True,False,False,False
21,1,0.62,14,108,False,True,False,True,False
22,1,0.34,1,20,False,True,False,False,True
17,0,0.4,35,122,False,True,False,False,True
22,0,0.42,2,22,False,True,True,False,False
4,1,0.3,0,5,False,True,False,False,True
12,1,0.5,8,45,False,True,False,False,True
12,0,0.72,225,401,False,True,False,True,False
14,1,0.54,8,70,False,True,False,False,True
19,0,0.18,2,58,False,True,False,False,False
3,1,0.5,0,5,False,True,True,False,False
17,1,0.38,7,156,False,True,False,False,True
17,0,0.36,32,135,False,True,False,False,True
16,0,0.5,49,128,False,True,True,False,False
19,0,0.56,9,45,False,True,True,False,False
9,0,0.68,63,89,False,True,False,True,False
10,0,0.38,11,57,False,True,True,False,False
6,1,0.54,1,51,False,True,False,False,True
7,0,0.42,6,30,False,True,False,False,True
7,1,0.64,26,288,False,True,True,False,False
21,0,0.44,2,44,False,True,False,False,True
10,1,0.44,1,32,False,True,False,False,True
14,1,0.56,14,71,False,True,False,False,False
3,0,0.18,0,7,False,True,False,False,False
2,1,0.6,0,4,False,True,False,True,False
8,0,0.42,11,51,False,True,False,False,True
1,0,0.34,1,23,False,True,False,False,True
0,0,0.16,0,24,False,True,False,False,False
4,1,0.36,1,6,False,True,False,False,True
13,0,0.66,10,33,False,True,False,True,False
8,1,0.36,3,70,False,True,False,False,False
3,1,0.52,0,2,False,True,False,False,False
20,0,0.24,0,29,False,True,False,False,False
12,1,0.54,9,53,False,True,False,False,True
8,0,0.22,1,77,False,True,False,False,False
18,1,0.34,2,96,False,True,False,False,False
4,0,0.22,0,8,False,True,False,False,False
0,1,0.3,0,8,False,True,False,False,False
13,0,0.72,263,230,False,True,False,True,False
23,1,0.56,13,58,False,True,True,False,False
11,0,0.26,1,26,False,True,False,False,True
18,1,0.36,6,154,False,True,False,False,False
15,1,0.62,40,94,False,True,True,False,False
8,1,0.7,24,622,False,True,False,True,False
4,1,0.54,2,2,False,True,True,False,False
7,0,0.16,0,7,False,True,True,False,False
13,1,0.54,21,132,False,True,False,False,True
20,0,0.16,5,69,False,True,False,False,False
18,1,0.44,0,148,False,True,False,False,True
20,1,0.14,0,84,False,True,False,False,False
23,1,0.5,31,88,False,True,True,False,False
4,1,0.38,0,7,False,True,False,False,True
3,0,0.3,3,11,False,True,True,False,False
2,1,0.56,4,4,False,True,True,False,False
16,1,0.6,45,181,False,True,True,False,False
15,0,0.42,74,232,False,True,False,False,True
23,1,0.24,1,11,False,True,True,False,False
5,1,0.56,6,29,False,True,True,False,False
19,1,0.5,2,96,False,True,True,False,False
22,1,0.82,34,129,False,True,False,True,False
18,1,0.32,8,54,False,True,True,False,False
17,0,0.56,137,255,False,True,True,False,False
3,1,0.32,1,3,False,True,False,False,True
12,0,0.38,5,56,False,True,True,False,False
15,1,0.38,50,152,False,True,True,False,False
14,0,0.64,41,108,False,True,False,True,False
18,1,0.48,31,377,False,True,False,False,False
19,0,0.78,157,235,False,True,False,True,False
14,0,0.24,0,29,False,True,False,False,True
15,1,0.4,5,60,False,True,False,False,True
3,0,0.2,0,14,False,True,True,False,False
13,0,0.24,0,30,False,True,False,False,True
0,0,0.64,4,65,False,True,False,True,False
23,1,0.32,0,17,False,True,True,False,False
1,1,0.7,5,13,False,True,False,True,False
12,1,0.44,4,29,False,True,False,False,True
14,1,0.22,5,45,False,True,False,False,False
1,1,0.22,1,6,False,True,False,False,False
20,0,0.24,4,73,False,True,False,False,False
18,0,0.38,8,99,False,True,False,False,True
16,0,0.22,3,19,False,True,False,False,True
16,0,0.68,115,235,False,True,True,False,False
4,1,0.6,6,7,False,True,False,False,True
20,0,0.62,65,176,False,True,False,True,False
11,0,0.16,18,115,False,True,False,False,False
7,1,0.28,3,212,False,True,False,False,True
4,1,0.62,0,3,False,True,False,True,False
14,0,0.7,78,157,False,True,False,True,False
14,1,0.44,8,43,False,True,True,False,False
20,1,0.42,0,33,False,True,False,False,False
7,1,0.56,1,91,False,True,True,False,False
11,1,0.76,28,108,False,True,False,True,False
13,1,0.34,14,94,False,True,True,False,False
21,0,0.24,1,6,False,True,False,False,False
2,0,0.3,1,16,False,True,False,False,True
13,0,0.52,62,134,False,True,True,False,False
15,1,0.28,14,56,False,True,True,False,False
6,0,0.58,3,12,False,True,False,True,False
5,1,0.56,1,14,False,True,True,False,False
11,1,0.22,6,35,False,True,False,False,False
12,1,0.52,13,62,False,True,False,False,True
15,0,0.2,6,113,False,True,False,False,False
21,1,0.62,14,108,False,True,False,True,False
19,0,0.42,7,47,False,True,False,False,True
9,1,0.3,5,33,False,True,False,False,False
22,1,0.34,5,50,False,True,False,False,False
5,1,0.38,1,4,False,True,True,False,False
16,1,0.26,2,73,False,True,False,False,False
4,1,0.4,1,2,False,True,True,False,False
9,0,0.68,63,89,False,True,False,True,False
2,1,0.52,0,8,False,True,True,False,False
10,1,0.54,31,73,False,True,True,False,False
7,1,0.52,1,67,False,True,False,False,True
0,1,0.6,7,18,False,True,False,True,False
22,0,0.46,5,35,False,True,False,False,True
14,0,0.36,4,55,False,True,False,False,False
20,0,0.66,26,56,False,True,False,True,False
0,1,0.42,5,20,False,True,True,False,False
3,0,0.3,3,11,False,True,True,False,False
4,0,0.3,0,3,False,True,True,False,False
8,1,0.6,6,128,False,True,False,False,True
17,1,0.64,45,240,False,True,True,False,False
20,0,0.66,26,56,False,True,False,True,False
21,1,0.54,9,74,False,True,False,False,True
22,0,0.14,0,13,False,True,False,False,False
14,1,0.6,45,135,False,True,True,False,False
5,0,0.22,0,2,False,True,False,False,False
20,1,0.34,12,131,False,True,False,False,True
14,1,0.32,1,30,False,True,False,False,False
12,1,0.38,23,198,False,True,False,False,True
5,1,0.56,6,29,False,True,True,False,False
3,0,0.14,0,13,False,True,False,False,False
11,0,0.22,1,46,False,True,False,False,False
23,0,0.46,3,25,False,True,False,False,True
21,1,0.34,0,29,False,True,False,False,False
15,1,0.54,3,42,False,True,False,False,True
1,0,0.08,0,24,False,True,False,False,False
0,1,0.68,9,53,False,True,False,True,False
3,0,0.34,4,5,False,True,False,False,True
17,0,0.5,47,68,False,True,True,False,False
21,0,0.16,8,36,False,True,False,False,False
13,0,0.72,263,230,False,True,False,True,False
7,1,0.24,4,91,False,True,True,False,False
22,0,0.36,3,75,False,True,False,False,True
12,1,0.62,46,125,False,True,True,False,False
3,0,0.18,0,7,False,True,False,False,False
8,0,0.28,4,16,False,True,False,False,True
0,1,0.62,5,47,False,True,False,False,True
21,0,0.62,36,154,False,True,False,True,False
7,0,0.16,3,10,False,True,False,False,False
17,1,0.8,44,365,False,True,False,True,False
0,1,0.42,5,20,False,True,True,False,False
2,1,0.4,0,2,False,True,True,False,False
7,1,0.46,7,130,False,True,False,False,True
12,1,0.52,13,62,False,True,False,False,True
18,0,0.42,18,136,False,True,False,False,True
1,1,0.56,2,8,False,True,False,False,True
8,0,0.36,2,46,False,True,False,False,False
20,0,0.24,4,73,False,True,False,False,False
7,0,0.16,3,10,False,True,False,False,False
1,0,0.62,14,78,False,True,False,True,False
19,0,0.42,7,47,False,True,False,False,True
2,0,0.14,1,25,False,True,False,False,False
1,1,0.44,2,7,False,True,False,False,False
9,0,0.16,0,20,False,True,False,False,False
5,1,0.34,1,40,False,True,False,False,True
19,0,0.18,2,58,False,True,False,False,False
5,1,0.14,0,3,False,True,False,False,False
7,1,0.6,3,83,False,True,False,True,False
11,0,0.38,7,70,False,True,True,False,False
5,0,0.26,0,4,False,True,False,False,False
17,0,0.4,35,122,False,True,False,False,True
14,1,0.42,4,31,False,True,False,False,True
10,0,0.38,11,57,False,True,True,False,False
7,1,0.38,7,201,False,True,False,False,False
13,0,0.6,106,248,False,True,False,True,False
8,0,0.68,25,59,False,True,True,False,False
4,1,0.54,1,6,False,True,False,False,True
5,1,0.22,0,5,False,True,False,False,False
16,1,0.68,27,105,False,True,False,True,False
10,1,0.5,6,34,False,True,True,False,False
8,0,0.4,0,8,False,True,False,False,False
7,0,0.42,6,29,False,True,False,False,True
6,1,0.36,0,12,False,True,False,False,False
20,0,0.66,31,129,False,True,False,True,False
17,0,0.64,2,14,False,True,False,True,False
9,0,0.28,1,19,False,True,False,False,True
10,1,0.5,10,52,False,True,False,False,True
23,0,0.54,5,37,False,True,True,False,False
3,1,0.54,0,4,False,True,True,False,False
1,1,0.56,5,14,False,True,True,False,False
16,0,0.6,130,196,False,True,False,True,False
2,0,0.6,5,55,False,True,False,True,False
0,1,0.46,2,29,False,True,False,False,True
15,1,0.4,5,58,False,True,False,False,False
3,1,0.24,0,1,False,True,True,False,False
12,1,0.76,19,142,False,True,False,True,False
22,0,0.44,2,35,False,True,False,False,True
17,1,0.24,7,19,False,True,False,False,False
21,1,0.16,0,20,False,True,False,False,False
9,1,0.38,15,213,False,True,False,False,False
21,0,0.24,1,6,False,True,False,False,False
12,1,0.38,23,198,False,True,False,False,True
12,1,0.62,1,28,False,True,False,False,True
10,1,0.54,16,90,False,True,False,True,False
19,0,0.36,1,34,False,True,True,False,False
6,0,0.16,0,1,False,True,False,False,False
6,1,0.62,1,132,False,True,False,False,True
7,1,0.62,14,240,False,True,False,False,True
23,1,0.4,0,13,False,True,False,False,True
10,0,0.26,0,12,False,True,False,False,True
11,0,0.2,7,38,False,True,False,False,False
16,0,0.38,4,32,False,True,True,False,False
21,1,0.34,1,25,False,True,False,False,True
7,0,0.42,6,29,False,True,False,False,True
1,1,0.36,0,13,False,True,False,False,True
11,0,0.38,7,70,False,True,True,False,False
0,1,0.34,0,3,False,True,False,False,False
5,1,0.14,0,3,False,True,False,False,False
5,1,0.36,1,8,False,True,True,False,False
13,1,0.54,6,77,False,True,False,False,False
5,1,0.4,2,27,False,True,False,False,False
15,1,0.54,21,99,False,True,False,False,True
14,1,0.48,6,69,False,True,False,False,True
7,0,0.48,4,28,False,True,True,False,False
23,1,0.26,2,8,False,True,False,False,False
16,0,0.42,61,316,False,True,False,False,True
23,0,0.26,0,28,False,True,False,False,False
18,1,0.58,55,398,False,True,True,False,False
7,1,0.62,4,104,False,True,False,True,False
16,0,0.36,44,162,False,True,False,False,True
18,1,0.4,3,48,False,True,False,False,True
15,1,0.62,3,55,False,True,False,True,False
21,0,0.5,20,82,False,True,True,False,False
22,1,0.58,14,137,False,True,False,True,False
16,0,0.44,85,358,True,False,False,False,True
18,0,0.36,10,43,True,False,False,False,False
6,0,0.3,1,12,True,False,False,False,False
8,0,0.66,20,21,True,False,False,True,False
8,0,0.24,11,133,True,False,False,False,True
18,0,0.56,88,216,True,False,True,False,False
11,0,0.72,143,314,True,False,False,True,False
10,0,0.48,120,314,True,False,False,False,True
9,0,0.16,8,39,True,False,False,False,False
23,0,0.36,6,53,True,False,False,False,False
14,0,0.38,42,190,True,False,False,False,True
23,0,0.38,5,37,True,False,True,False,False
12,0,0.4,122,364,True,False,False,False,True
10,0,0.16,7,50,True,False,False,False,False
16,0,0.7,148,133,True,False,False,True,False
1,0,0.64,26,70,True,False,True,False,False
5,0,0.6,3,8,True,False,False,True,False
19,0,0.4,46,100,True,False,False,False,True
3,0,0.24,1,5,True,False,False,False,False
3,0,0.7,9,31,True,False,False,True,False
20,0,0.44,25,58,True,False,False,False,False
11,0,0.8,219,273,True,False,False,True,False
11,0,0.4,72,236,True,False,False,False,True
8,0,0.66,29,133,True,False,False,True,False
13,0,0.46,22,83,True,False,False,False,False
7,0,0.22,2,42,True,False,False,False,False
10,0,0.32,29,52,True,False,False,False,False
8,0,0.24,11,133,True,False,False,False,True
21,0,0.36,29,79,True,False,False,False,True
7,0,0.46,4,33,True,False,False,True,False
15,0,0.66,110,221,True,False,True,False,False
11,0,0.6,80,225,True,False,False,True,False
19,0,0.66,100,83,True,False,False,True,False
9,0,0.66,86,184,True,False,False,True,False
19,0,0.7,79,206,True,False,True,False,False
11,0,0.5,110,352,True,False,False,False,True
5,0,0.44,0,5,True,False,True,False,False
21,0,0.5,49,121,True,False,False,True,False
12,0,0.06,10,60,True,False,False,False,False
7,0,0.34,5,22,True,False,False,False,True
13,0,0.96,116,244,True,False,False,True,False
17,0,0.38,128,129,True,False,True,False,False
8,0,0.38,5,106,True,False,False,False,True
21,0,0.46,23,82,True,False,True,False,False
2,0,0.18,0,8,True,False,False,False,False
18,0,0.64,108,365,True,False,False,False,True
17,0,0.5,64,267,True,False,True,False,False
23,0,0.36,4,29,True,False,False,False,True
15,0,0.46,174,118,True,False,True,False,False
6,0,0.3,0,13,True,False,True,False,False
21,0,0.52,49,160,True,False,False,False,True
0,0,0.52,5,34,True,False,True,False,False
2,0,0.66,18,61,True,False,False,True,False
12,0,0.66,175,246,True,False,False,True,False
16,0,0.64,253,329,True,False,True,False,False
15,0,0.56,310,401,True,False,False,False,True
9,0,0.24,13,83,True,False,False,False,True
18,0,0.38,48,129,True,False,True,False,False
18,0,0.3,15,69,True,False,False,False,False
22,0,0.38,2,67,True,False,False,False,False
15,0,0.44,40,70,True,False,False,False,False
22,0,0.3,17,130,True,False,False,False,True
0,0,0.4,12,61,True,False,False,False,True
10,0,0.7,148,294,True,False,False,True,False
4,0,0.4,2,10,True,False,False,False,True
21,0,0.5,33,101,True,False,True,False,False
9,0,0.38,59,273,True,False,False,False,True
23,0,0.4,18,144,True,False,False,False,True
10,0,0.16,7,50,True,False,False,False,False
23,0,0.3,19,114,True,False,False,False,True
15,0,0.58,132,233,True,False,False,True,False
0,0,0.64,24,96,True,False,False,True,False
9,0,0.16,4,34,True,False,False,False,False
3,0,0.44,5,17,True,False,False,False,True
15,0,0.86,257,306,True,False,False,True,False
12,0,0.2,12,66,True,False,False,False,False
10,0,0.78,128,289,True,False,False,True,False
8,0,0.38,5,106,True,False,False,False,True
15,0,0.36,117,331,True,False,False,False,True
22,0,0.4,6,83,True,False,False,False,True
8,0,0.3,11,34,True,False,False,False,False
2,0,0.26,0,7,True,False,False,False,False
22,0,0.38,16,64,True,False,True,False,False
5,0,0.52,0,4,True,False,True,False,False
13,0,0.28,32,204,True,False,False,False,True
2,0,0.64,7,54,True,False,False,True,False
5,0,0.52,0,4,True,False,True,False,False
21,0,0.38,20,72,True,False,False,False,True
22,0,0.66,40,128,True,False,False,True,False
23,0,0.3,12,41,True,False,False,False,True
7,0,0.42,3,16,True,False,False,False,False
9,0,0.36,102,173,True,False,True,False,False
23,0,0.44,10,34,True,False,False,False,False
13,0,0.6,197,368,True,False,True,False,False
2,0,0.32,4,22,True,False,False,False,False
6,0,0.36,1,6,True,False,False,False,False
10,0,0.26,46,96,True,False,False,False,True
21,0,0.32,17,39,True,False,False,False,False
12,0,0.32,45,115,True,False,False,False,False
6,0,0.6,6,18,True,False,False,True,False
14,0,0.96,105,203,True,False,False,True,False
3,0,0.42,2,9,True,False,False,False,False
1,0,0.36,13,49,True,False,True,False,False
12,0,0.32,119,327,True,False,False,False,True
19,0,0.66,97,178,True,False,False,True,False
3,0,0.64,5,22,True,False,False,True,False
23,0,0.2,0,18,True,False,False,False,False
12,0,0.52,115,257,True,False,False,True,False
14,0,0.32,15,101,True,False,False,False,False
20,0,0.74,103,152,True,False,True,False,False
9,0,0.28,37,135,True,False,False,False,True
4,0,0.7,1,3,True,False,False,True,False
3,0,0.26,4,21,True,False,False,False,True
17,0,0.74,147,190,True,False,True,False,False
8,0,0.38,5,106,True,False,False,False,True
6,0,0.52,3,14,True,False,True,False,False
1,0,0.24,5,46,True,False,False,False,False
8,0,0.36,12,76,True,False,False,False,True
6,0,0.54,9,33,True,False,True,False,False
6,0,0.44,6,6,True,False,True,False,False
10,0,0.4,132,228,True,False,True,False,False
0,0,0.56,23,111,True,False,True,False,False
17,0,0.78,235,227,True,False,True,False,False
11,0,0.32,20,70,True,False,False,False,False
4,0,0.66,8,4,True,False,False,True,False
11,0,0.52,72,207,True,False,True,False,False
17,0,0.74,259,309,True,False,True,False,False
11,0,0.06,4,59,True,False,False,False,False
7,0,0.3,5,10,True,False,False,False,False
21,0,0.58,86,183,True,False,True,False,False
13,0,0.24,26,202,True,False,False,False,False
0,0,0.34,7,30,True,False,False,False,False
12,0,0.66,143,270,True,False,False,False,True
13,0,0.34,38,136,True,False,False,False,False
5,0,0.36,1,1,True,False,False,False,False
16,0,0.68,92,192,True,False,False,True,False
0,0,0.36,8,102,True,False,False,False,True
12,0,0.7,164,201,True,False,False,False,True
21,0,0.56,53,167,True,False,True,False,False
8,0,0.34,10,132,True,False,False,False,True
2,0,0.6,18,46,True,False,False,True,False
19,0,0.38,34,128,True,False,False,False,True
20,0,0.64,61,213,True,False,False,True,False
1,0,0.6,31,99,True,False,False,True,False
13,0,0.24,26,202,True,False,False,False,False
0,0,0.2,1,16,True,False,False,False,False
0,0,0.4,12,61,True,False,False,False,True
7,0,0.56,12,34,True,False,False,False,True
1,0,0.64,26,70,True,False,True,False,False
22,0,0.38,16,64,True,False,True,False,False
8,0,0.4,1,8,True,False,False,False,False
23,0,0.36,12,100,True,False,True,False,False
2,0,0.32,4,22,True,False,False,False,False
0,0,0.36,5,98,True,False,False,False,True
6,0,0.52,3,14,True,False,True,False,False
7,0,0.62,13,25,True,False,False,True,False
11,0,0.52,72,207,True,False,True,False,False
16,0,0.72,226,340,True,False,False,True,False
2,0,0.64,15,26,True,False,False,True,False
6,0,0.3,0,10,True,False,False,False,False
10,0,0.34,34,69,True,False,False,False,False
13,0,0.44,190,274,True,False,True,False,False
22,0,0.38,16,64,True,False,True,False,False
19,0,0.52,67,233,True,False,False,False,True
0,0,0.3,9,108,True,False,False,False,True
3,0,0.42,4,13,True,False,True,False,False
3,0,0.5,18,61,True,False,False,False,True
23,0,0.62,17,57,True,False,True,False,False
7,0,0.22,2,19,True,False,False,False,True
22,0,0.2,2,19,True,False,False,False,False
10,0,0.4,43,244,True,False,False,False,True
14,0,0.54,57,159,True,False,True,False,False
1,0,0.6,31,93,True,False,False,False,True
2,0,0.18,1,46,True,False,False,False,False
18,0,0.3,15,69,True,False,False,False,False
7,0,0.5,16,11,True,False,True,False,False
0,0,0.36,8,59,True,False,True,False,False
4,0,0.7,1,3,True,False,False,True,False
15,0,0.82,153,214,True,False,True,False,False
9,0,0.44,104,217,True,False,False,False,False
14,0,0.24,10,88,True,False,False,False,False
8,0,0.36,15,32,True,False,True,False,False
20,0,0.56,112,209,True,False,True,False,False
22,0,0.22,3,36,True,False,False,False,False
14,0,0.18,12,74,True,False,False,False,False
6,0,0.62,5,14,True,False,False,True,False
2,0,0.42,14,55,True,False,True,False,False
6,0,0.44,6,6,True,False,True,False,False
0,0,0.4,15,103,True,False,False,False,True
5,0,0.5,7,7,True,False,True,False,False
23,0,0.54,12,63,True,False,False,False,True
13,0,0.5,123,209,True,False,True,False,False
3,0,0.18,0,2,True,False,False,False,False
16,0,0.42,28,106,True,False,False,False,False
23,0,0.36,4,29,True,False,False,False,True
5,0,0.24,0,6,True,False,False,False,False
7,0,0.36,29,55,True,False,True,False,False
7,0,0.6,15,23,True,False,False,False,True
20,0,0.4,26,92,True,False,True,False,False
16,0,0.48,74,130,True,False,False,False,False
10,0,0.36,41,113,True,False,True,False,False
5,0,0.26,1,7,True,False,False,False,True
8,0,0.36,19,126,True,False,True,False,False
4,0,0.5,1,4,True,False,True,False,False
2,0,0.4,8,70,True,False,False,False,True
14,0,0.32,48,189,True,False,False,False,False
1,0,0.58,18,61,True,False,False,False,True
16,0,0.36,108,292,True,False,False,False,True
7,0,0.46,4,33,True,False,False,True,False
19,0,0.4,17,97,True,False,False,False,True
5,0,0.24,0,6,True,False,False,False,False
5,0,0.34,8,10,True,False,True,False,False
4,0,0.68,3,5,True,False,False,True,False
9,0,0.4,62,161,True,False,True,False,False
0,0,0.64,24,96,True,False,False,True,False
6,0,0.64,6,29,True,False,False,True,False
20,0,0.38,21,81,True,False,True,False,False
16,0,0.66,174,260,True,False,False,True,False
20,0,0.52,58,238,True,False,False,False,True
5,0,0.5,7,7,True,False,True,False,False
2,0,0.34,10,36,True,False,False,False,True
3,0,0.7,9,31,True,False,False,True,False
16,0,0.54,107,188,True,False,True,False,False
5,0,0.36,1,0,True,False,False,False,False
22,0,0.52,41,116,True,False,False,False,True
13,0,0.68,122,247,True,False,False,False,True
20,0,0.36,48,115,True,False,False,False,True
20,0,0.36,23,178,True,False,False,False,True
21,0,0.72,100,151,True,False,True,False,False
12,0,0.32,119,327,True,False,False,False,True
8,0,0.36,15,32,True,False,True,False,False
16,0,0.2,6,76,True,False,False,False,False
21,0,0.6,74,156,True,False,True,False,False
17,0,0.54,87,235,True,False,False,False,False
0,0,0.24,3,36,True,False,False,False,False
1,0,0.24,6,31,True,False,False,False,False
5,0,0.36,1,1,True,False,False,False,False
0,0,0.46,4,13,True,False,False,False,False
12,0,0.38,67,350,True,False,False,False,True
0,0,0.66,27,72,True,False,False,True,False
19,0,0.74,99,227,True,False,True,False,False
21,0,0.7,28,86,True,False,False,True,False
4,0,0.54,2,7,True,False,True,False,False
3,0,0.5,18,61,True,False,False,False,True
5,0,0.64,4,10,True,False,False,True,False
1,0,0.3,3,17,True,False,True,False,False
23,0,0.36,11,108,True,False,False,False,True
4,0,0.62,4,8,True,False,True,False,False
3,0,0.2,4,8,True,False,False,False,False
5,0,0.6,3,8,True,False,False,True,False
20,0,0.42,12,142,True,False,False,False,True
